Transaction_ID,Items,Item_Count
8215,"canned beer, salty snack, chocolate",3
8216,"whole milk, butter, yogurt, rolls/buns",4
8217,rolls/buns,1
8218,root vegetables,1
8219,"yogurt, flour, sugar, baking powder",4
8220,"yogurt, whipped/sour cream, UHT-milk, fruit/vegetable juice",4
8221,"sausage, rolls/buns, margarine",3
8222,"other vegetables, cream cheese, rolls/buns, margarine",4
8223,coffee,1
8224,"beef, frozen vegetables, rolls/buns, soda",4
8225,"beef, sugar, soda, long life bakery product",4
8226,"pip fruit, processed cheese, bottled water",3
8227,"tropical fruit, pip fruit, frozen meals, softener",4
8228,"pork, bottled water",2
8229,"pork, whole milk, yogurt, cream cheese",4
8230,"sausage, beef, hamburger meat, pip fruit",4
8231,"chicken, root vegetables, whole milk",3
8232,"frankfurter, beef, other vegetables, pasta",4
8233,"other vegetables, whole milk, dessert, cream cheese",4
8234,"pip fruit, herbs, other vegetables, whipped/sour cream",4
8235,"whole milk, yogurt, bottled water",3
8236,"pork, shopping bags",2
8237,"pip fruit, newspapers",2
8238,"pip fruit, other vegetables, whipped/sour cream, sliced cheese",4
8239,"frankfurter, meat, chicken, pip fruit",4
8240,canned beer,1
8241,"butter, yogurt, frozen vegetables, frozen potato products",4
8242,"sausage, citrus fruit, tropical fruit, pip fruit",4
8243,"meat, citrus fruit, yogurt, condensed milk",4
8244,"dog food, detergent, hygiene articles, napkins",4
8245,"sausage, hamburger meat, margarine",3
8246,"sausage, soda",2
8247,"pip fruit, whole milk, cream cheese, rolls/buns",4
8248,"tropical fruit, whole milk, frozen meals, frozen dessert",4
8249,"beef, citrus fruit, curd, butter milk",4
8250,"whole milk, butter",2
8251,"citrus fruit, rolls/buns",2
8252,"pastry, soda",2
8253,frozen meals,1
8254,"sausage, tropical fruit, root vegetables, whole milk",4
8255,"organic sausage, pork, root vegetables, curd",4
8256,"whole milk, rolls/buns, pastry",3
8257,"beverages, cream cheese",2
8258,"citrus fruit, yogurt, newspapers",3
8259,"berries, yogurt, whipped/sour cream, sugar",4
8260,"meat, butter, yogurt, rolls/buns",4
8261,bottled beer,1
8262,"rolls/buns, soda",2
8263,"whole milk, rolls/buns, flour, vinegar",4
8264,"citrus fruit, tropical fruit, whole milk, rolls/buns",4
8265,"beverages, processed cheese, coffee",3
8266,tropical fruit,1
8267,"other vegetables, sliced cheese, rolls/buns, bottled water",4
8268,rolls/buns,1
8269,"curd cheese, rolls/buns",2
8270,"grapes, UHT-milk",2
8271,canned beer,1
8272,"pip fruit, other vegetables, margarine, photo/film",4
8273,"canned beer, shopping bags",2
8274,soda,1
8275,"berries, dessert, rolls/buns, soda",4
8276,pip fruit,1
8277,"pork, root vegetables, other vegetables, whole milk",4
8278,"rolls/buns, bottled water",2
8279,"sausage, bottled water, white wine",3
8280,"sausage, tropical fruit, onions, other vegetables",4
8281,"pip fruit, rolls/buns, soda, skin care",4
8282,"frankfurter, onions, liquor (appetizer), napkins",4
8283,butter,1
8284,"organic sausage, tropical fruit, packaged fruit/vegetables, whole milk",4
8285,"sausage, hamburger meat, whole milk, butter",4
8286,"frankfurter, sausage, other vegetables, rolls/buns",4
8287,"chicken, citrus fruit, other vegetables, whole milk",4
8288,"whole milk, pastry",2
8289,"berries, whole milk, curd, yogurt",4
8290,beef,1
8291,"rolls/buns, bottled beer",2
8292,"root vegetables, bottled water, white wine",3
8293,"tropical fruit, root vegetables, curd, yogurt",4
8294,"beef, other vegetables, whole milk, domestic eggs",4
8295,beef,1
8296,"hamburger meat, other vegetables",2
8297,citrus fruit,1
8298,"domestic eggs, rolls/buns, flour",3
8299,"dessert, specialty bar, newspapers",3
8300,"beverages, frozen fish, salt, sugar",4
8301,"sausage, ham, beef, citrus fruit",4
8302,"rolls/buns, margarine, bottled water, soda",4
8303,"frankfurter, rolls/buns",2
8304,"citrus fruit, tropical fruit, whole milk, yogurt",4
8305,"pork, beef, grapes, berries",4
8306,"liver loaf, curd, rolls/buns, newspapers",4
8307,"frankfurter, frozen dessert, rolls/buns",3
8308,"whole milk, napkins",2
8309,"whole milk, shopping bags",2
8310,"pork, margarine, candy",3
8311,pasta,1
8312,fruit/vegetable juice,1
8313,"chicken, root vegetables, other vegetables, rolls/buns",4
8314,"grapes, pastry, coffee, hair spray",4
8315,"bottled water, canned beer",2
8316,"frankfurter, rolls/buns, brown bread, coffee",4
8317,"frankfurter, hamburger meat, root vegetables, whole milk",4
8318,shopping bags,1
8319,"whole milk, yogurt, frozen fish, domestic eggs",4
8320,"sausage, tropical fruit, pip fruit, specialty cheese",4
8321,frozen vegetables,1
8322,"pip fruit, cream cheese, rolls/buns",3
8323,"tropical fruit, whole milk, yogurt",3
8324,"whipped/sour cream, frozen vegetables, flour, flower (seeds)",4
8325,"tropical fruit, pasta, candy",3
8326,"frankfurter, pip fruit, other vegetables, yogurt",4
8327,bottled water,1
8328,"berries, whipped/sour cream",2
8329,"chicken, whole milk, rolls/buns, pasta",4
8330,beverages,1
8331,"other vegetables, chocolate",2
8332,"white bread, misc. beverages, bottled beer, liquor",4
8333,"frankfurter, yogurt, domestic eggs",3
8334,coffee,1
8335,"frankfurter, sausage",2
8336,"sausage, rolls/buns",2
8337,"sausage, hard cheese, shopping bags",3
8338,"soda, chocolate, candy",3
8339,"tropical fruit, root vegetables, whole milk, white bread",4
8340,misc. beverages,1
8341,"tropical fruit, beverages",2
8342,"butter, rolls/buns, soda, specialty bar",4
8343,"curd, cream cheese, rolls/buns, flour",4
8344,"other vegetables, rolls/buns, canned fish",3
8345,specialty bar,1
8346,"curd, zwieback",2
8347,"beef, whole milk, yogurt, brown bread",4
8348,"whole milk, shopping bags",2
8349,"frozen meals, cereals, shopping bags",3
8350,bottled water,1
8351,"soda, chocolate",2
8352,"pork, beef, root vegetables, other vegetables",4
8353,"whole milk, curd, rolls/buns, bottled water",4
8354,shopping bags,1
8355,"sausage, pork, beef, hamburger meat",4
8356,"soft cheese, cream cheese, rolls/buns, soda",4
8357,"sausage, other vegetables, rolls/buns",3
8358,"frozen vegetables, specialty chocolate",2
8359,"chicken, berries, root vegetables, whole milk",4
8360,"yogurt, frozen vegetables, cat food",3
8361,"whole milk, yogurt, pastry, waffles",4
8362,rolls/buns,1
8363,"sausage, rolls/buns, mustard",3
8364,"yogurt, dog food, newspapers",3
8365,"pork, fish, citrus fruit, whole milk",4
8366,"tropical fruit, berries, whipped/sour cream",3
8367,"sausage, tropical fruit, pip fruit, root vegetables",4
8368,canned beer,1
8369,"grapes, cream cheese",2
8370,"tropical fruit, whole milk, yogurt, whipped/sour cream",4
8371,yogurt,1
8372,"frankfurter, tropical fruit",2
8373,"sausage, bottled beer, liquor",3
8374,"pork, tropical fruit, pip fruit, bottled water",4
8375,soda,1
8376,"baking powder, misc. beverages, shopping bags",3
8377,misc. beverages,1
8378,"processed cheese, soda",2
8379,"pork, hamburger meat, other vegetables, brown bread",4
8380,"cream cheese, rolls/buns, zwieback, dental care",4
8381,"tropical fruit, onions, other vegetables, whole milk",4
8382,"jam, cocoa drinks, soda",3
8383,"pip fruit, hygiene articles",2
8384,"frankfurter, sausage, meat, whole milk",4
8385,flower soil/fertilizer,1
8386,"whole milk, canned fish, cat food, pet care",4
8387,"pork, other vegetables, whole milk, brown bread",4
8388,"frankfurter, bottled water, misc. beverages, bottled beer",4
8389,"chewing gum, shopping bags",2
8390,"chicken, other vegetables, whole milk, pastry",4
8391,frozen vegetables,1
8392,rolls/buns,1
8393,"yogurt, tea, fruit/vegetable juice, hygiene articles",4
8394,"frankfurter, sausage, tropical fruit, pip fruit",4
8395,"sausage, soda",2
8396,"citrus fruit, onions, UHT-milk, brown bread",4
8397,"other vegetables, whole milk, yogurt, frozen meals",4
8398,"whole milk, beverages",2
8399,"beverages, rolls/buns, chewing gum",3
8400,Instant food products,1
8401,"hamburger meat, other vegetables",2
8402,"sausage, rolls/buns, cookware",3
8403,"tropical fruit, grapes, yogurt, frozen vegetables",4
8404,"whole milk, butter milk, hard cheese, coffee",4
8405,"pastry, oil",2
8406,"whole milk, curd, whipped/sour cream, cream cheese",4
8407,"pasta, sauces, cake bar, chocolate marshmallow",4
8408,"whole milk, yogurt, frozen meals, pasta",4
8409,"processed cheese, bottled water, soda",3
8410,brown bread,1
8411,"frozen meals, canned beer, red/blush wine, salty snack",4
8412,"sausage, citrus fruit, tropical fruit, grapes",4
8413,"tropical fruit, frozen meals, rolls/buns, candy",4
8414,"beef, other vegetables, waffles, pot plants",4
8415,"bottled beer, liquor",2
8416,domestic eggs,1
8417,sparkling wine,1
8418,"soda, misc. beverages, salty snack, chewing gum",4
8419,"sausage, rolls/buns, soda",3
8420,chocolate,1
8421,"tropical fruit, whole milk, butter milk, cereals",4
8422,"beef, tropical fruit, yogurt",3
8423,"brown bread, pastry, semi-finished bread, dog food",4
8424,whole milk,1
8425,"berries, other vegetables, yogurt, UHT-milk",4
8426,"citrus fruit, pip fruit, butter, spices",4
8427,"soda, specialty chocolate",2
8428,"hamburger meat, grapes, whole milk, pastry",4
8429,chocolate,1
8430,"grapes, liquor (appetizer), waffles",3
8431,"tropical fruit, root vegetables, other vegetables, napkins",4
8432,yogurt,1
8433,"hamburger meat, root vegetables, yogurt, whipped/sour cream",4
8434,"nuts/prunes, brandy",2
8435,"pastry, soda, salty snack, popcorn",4
8436,"sausage, other vegetables, yogurt, cat food",4
8437,"sausage, ham, bottled water",3
8438,berries,1
8439,canned beer,1
8440,citrus fruit,1
8441,"rolls/buns, soda",2
8442,"rolls/buns, soda, detergent",3
8443,"chicken, other vegetables, rolls/buns, shopping bags",4
8444,"frankfurter, hamburger meat, whole milk, coffee",4
8445,rolls/buns,1
8446,"citrus fruit, whole milk, yogurt, whipped/sour cream",4
8447,soda,1
8448,"beef, root vegetables, curd, dessert",4
8449,waffles,1
8450,"whole milk, salty snack",2
8451,finished products,1
8452,"whole milk, soda, cleaner",3
8453,"ham, berries, root vegetables, whole milk",4
8454,"processed cheese, brown bread",2
8455,"sausage, root vegetables",2
8456,"curd, dishes",2
8457,bottled beer,1
8458,"dessert, frozen dessert, oil, soda",4
8459,"chicken, other vegetables",2
8460,bottled beer,1
8461,"finished products, pip fruit, yogurt, chocolate",4
8462,"rolls/buns, soda, cleaner",3
8463,"soda, rum",2
8464,"fruit/vegetable juice, pot plants, shopping bags",3
8465,"other vegetables, dessert, white bread",3
8466,"frozen vegetables, frozen fish",2
8467,"tropical fruit, whole milk, curd, dessert",4
8468,"frozen vegetables, seasonal products, hygiene articles, newspapers",4
8469,"hamburger meat, soda, rum, pot plants",4
8470,"frankfurter, meat, other vegetables, mustard",4
8471,"yogurt, rolls/buns",2
8472,"other vegetables, yogurt, whipped/sour cream, waffles",4
8473,"sausage, hamburger meat, onions, other vegetables",4
8474,"sausage, berries, curd, whipped/sour cream",4
8475,"rolls/buns, soda",2
8476,"chicken, long life bakery product, chocolate",3
8477,"frankfurter, tropical fruit, whole milk, rolls/buns",4
8478,"whole milk, hard cheese, bottled beer",3
8479,"bottled beer, liquor",2
8480,shopping bags,1
8481,"sausage, whole milk, sauces",3
8482,soda,1
8483,"tropical fruit, pip fruit",2
8484,"pork, frozen vegetables",2
8485,"frozen dessert, soda",2
8486,"beef, root vegetables, white wine, shopping bags",4
8487,"frankfurter, sausage, Instant food products",3
8488,bottled beer,1
8489,"pip fruit, berries, root vegetables, whole milk",4
8490,"chicken, berries, frozen vegetables, coffee",4
8491,"frankfurter, sausage, pastry",3
8492,"yogurt, frozen fish, rolls/buns",3
8493,"ice cream, white bread, candles",3
8494,"tropical fruit, dishes",2
8495,"pasta, soda, long life bakery product",3
8496,"root vegetables, whole milk, whipped/sour cream, domestic eggs",4
8497,"other vegetables, butter, whipped/sour cream, processed cheese",4
8498,"soda, canned beer, newspapers",3
8499,"soda, misc. beverages, waffles, shopping bags",4
8500,"grapes, berries, butter milk, yogurt",4
8501,specialty chocolate,1
8502,"pip fruit, ice cream, bottled water, soda",4
8503,"chewing gum, chocolate, specialty chocolate",3
8504,"frankfurter, chicken, citrus fruit, root vegetables",4
8505,"frankfurter, root vegetables, onions, whole milk",4
8506,"frankfurter, citrus fruit, tropical fruit, yogurt",4
8507,"sausage, whole milk, rolls/buns",3
8508,"meat, tropical fruit, butter, yogurt",4
8509,domestic eggs,1
8510,"waffles, chocolate",2
8511,"yogurt, white wine",2
8512,ice cream,1
8513,whole milk,1
8514,"sausage, citrus fruit, tropical fruit, other vegetables",4
8515,"long life bakery product, detergent",2
8516,"sausage, rolls/buns, soda",3
8517,white wine,1
8518,"frankfurter, whole milk, processed cheese, ice cream",4
8519,"pastry, margarine, candy",3
8520,chewing gum,1
8521,"organic sausage, soda",2
8522,"chicken, pork, fruit/vegetable juice, canned beer",4
8523,"coffee, shopping bags",2
8524,specialty bar,1
8525,popcorn,1
8526,"whole milk, condensed milk",2
8527,"frankfurter, beef, hamburger meat, grapes",4
8528,"pork, citrus fruit, root vegetables, whole milk",4
8529,"tropical fruit, whole milk, chocolate, newspapers",4
8530,"curd, chewing gum, specialty chocolate, newspapers",4
8531,"other vegetables, sliced cheese, hard cheese, rolls/buns",4
8532,"sausage, pork, beef, tropical fruit",4
8533,"yogurt, frozen meals, long life bakery product, chocolate",4
8534,"sausage, pip fruit, other vegetables, whole milk",4
8535,"citrus fruit, tropical fruit, UHT-milk, bottled water",4
8536,"whole milk, frozen meals, ice cream",3
8537,"other vegetables, frozen vegetables, ice cream",3
8538,"frankfurter, curd, soda",3
8539,"meat, chicken, beef, whole milk",4
8540,"cat food, soda, specialty chocolate",3
8541,"dog food, bottled water, liquor, dish cleaner",4
8542,"pork, citrus fruit, other vegetables, yogurt",4
8543,"dessert, canned beer",2
8544,"whole milk, bottled water",2
8545,chicken,1
8546,flower soil/fertilizer,1
8547,"yogurt, cake bar",2
8548,"chicken, beef, other vegetables, whole milk",4
8549,"butter milk, rolls/buns",2
8550,"coffee, soda, chocolate marshmallow",3
8551,"frozen meals, ice cream, brown bread",3
8552,salty snack,1
8553,"sausage, citrus fruit, root vegetables, onions",4
8554,"white bread, white wine",2
8555,"pip fruit, UHT-milk, semi-finished bread, margarine",4
8556,"tropical fruit, bottled water",2
8557,prosecco,1
8558,packaged fruit/vegetables,1
8559,"citrus fruit, whole milk, yogurt, processed cheese",4
8560,whole milk,1
8561,butter,1
8562,"pork, root vegetables, soda, salty snack",4
8563,"other vegetables, UHT-milk, sugar, soda",4
8564,"other vegetables, spread cheese, brown bread, margarine",4
8565,"meat, yogurt, napkins",3
8566,"whole milk, soft cheese, rolls/buns, prosecco",4
8567,"canned beer, red/blush wine",2
8568,"tropical fruit, white bread, spices, Instant food products",4
8569,"tropical fruit, yogurt, beverages, hard cheese",4
8570,sweet spreads,1
8571,brandy,1
8572,"tropical fruit, brandy",2
8573,"sausage, pork, tropical fruit, other vegetables",4
8574,canned beer,1
8575,"coffee, bottled water, canned beer, napkins",4
8576,pork,1
8577,dish cleaner,1
8578,canned beer,1
8579,"rolls/buns, soda",2
8580,"pastry, soda, waffles",3
8581,misc. beverages,1
8582,misc. beverages,1
8583,"frozen dessert, bottled water, soda, bottled beer",4
8584,"meat, turkey, hamburger meat, citrus fruit",4
8585,"citrus fruit, whole milk, yogurt, rolls/buns",4
8586,rolls/buns,1
8587,canned vegetables,1
8588,canned beer,1
8589,"whole milk, baking powder, bottled water, newspapers",4
8590,"chicken, grapes, whole milk, yogurt",4
8591,"whole milk, dessert",2
8592,"tropical fruit, whole milk, cream cheese, processed cheese",4
8593,"citrus fruit, curd, sliced cheese, bottled water",4
8594,canned beer,1
8595,"rolls/buns, canned beer",2
8596,"pip fruit, whole milk, rolls/buns, sugar",4
8597,"pork, whole milk, whipped/sour cream, bottled beer",4
8598,canned beer,1
8599,"citrus fruit, tropical fruit, pip fruit, onions",4
8600,"margarine, candles, newspapers",3
8601,"chicken, root vegetables, UHT-milk, specialty chocolate",4
8602,"meat, root vegetables, onions, herbs",4
8603,"root vegetables, other vegetables, whole milk, flour",4
8604,"ham, grapes, napkins",3
8605,newspapers,1
8606,"whipped/sour cream, rolls/buns, pastry, bottled water",4
8607,"cream cheese, zwieback",2
8608,"citrus fruit, root vegetables, butter milk, oil",4
8609,"pip fruit, other vegetables, whole milk, domestic eggs",4
8610,"beef, root vegetables, other vegetables, whipped/sour cream",4
8611,"yogurt, cream cheese, pastry, canned fish",4
8612,"sausage, rolls/buns, bottled beer",3
